Date,Tons
6/1/2019,22000
6/1/2019,26683
6/1/2019,30311
6/1/2019,30664
6/1/2019,24711
6/1/2019,27900
6/2/2019,22000
6/2/2019,30450
6/2/2019,29500
6/2/2019,29500
6/2/2019,18000
6/2/2019,26000
6/2/2019,28800
6/2/2019,29500
6/2/2019,28100
6/2/2019,29500
6/2/2019,22000
6/2/2019,25000
6/3/2019,29500
6/3/2019,28723
6/3/2019,32296
6/3/2019,22000
6/3/2019,28500
6/3/2019,34822
6/3/2019,30395
6/3/2019,26500
6/3/2019,26000
6/4/2019,29500
6/4/2019,21285
6/4/2019,38360
6/4/2019,22000
6/4/2019,29500
6/5/2019,27500
6/5/2019,29500
6/5/2019,22000
6/5/2019,65654
6/6/2019,29500
6/6/2019,29704
6/6/2019,26500
6/6/2019,18000
6/6/2019,28532
6/6/2019,26000
6/6/2019,22000
6/6/2019,22000
6/7/2019,28560
6/7/2019,29500
6/7/2019,24993
6/7/2019,40292
6/7/2019,29500
6/7/2019,18000
6/7/2019,28500
6/7/2019,21958
6/7/2019,29451
6/8/2019,28300
6/8/2019,31155
6/8/2019,28500
6/8/2019,24000
6/8/2019,26000
6/8/2019,22000
6/9/2019,25000
6/9/2019,18000
6/9/2019,29817
6/9/2019,24625
6/9/2019,29500
6/9/2019,29073
6/9/2019,29500
6/9/2019,27500
6/10/2019,22000
6/10/2019,29500
6/10/2019,27900
6/10/2019,18000
6/10/2019,28100
6/10/2019,22000
6/10/2019,27492
6/10/2019,28800
6/10/2019,26500
6/11/2019,20050
6/11/2019,31019
6/11/2019,26000
6/11/2019,29500
6/11/2019,29704
6/11/2019,25000
6/11/2019,30583
6/11/2019,37403
6/12/2019,29500
6/12/2019,28500
6/12/2019,27249
6/12/2019,25200
6/12/2019,18000
6/13/2019,26000
6/13/2019,22000
6/13/2019,22000
6/13/2019,33591
6/13/2019,43262
6/13/2019,29500
6/13/2019,25000
6/13/2019,28300
6/14/2019,30910
6/14/2019,22000
6/14/2019,29500
6/14/2019,28445
6/14/2019,33948
6/14/2019,24000
6/14/2019,26500
6/15/2019,22000
6/15/2019,26000
6/15/2019,27500
6/15/2019,24674
6/15/2019,24480
6/15/2019,29500
6/15/2019,26682
6/15/2019,18000
6/15/2019,61040
6/15/2019,27152
6/16/2019,18000
6/16/2019,28500
6/17/2019,38013
6/17/2019,27500
6/17/2019,26500
6/17/2019,26788
6/18/2019,67436
6/18/2019,24000
6/18/2019,18000
6/18/2019,33188
6/18/2019,26000
6/18/2019,22000
6/18/2019,29500
6/18/2019,29500
6/18/2019,25000
6/18/2019,20024
6/19/2019,27500
6/20/2019,41198
6/20/2019,26000
6/20/2019,34287
6/20/2019,29500
6/20/2019,26500
6/20/2019,22000
6/20/2019,25265
6/21/2019,29500
6/21/2019,29500
6/21/2019,29500
6/21/2019,25000
6/21/2019,30349
6/21/2019,18000
6/21/2019,24503
6/21/2019,32992
6/22/2019,18000
6/22/2019,27900
6/22/2019,22000
6/22/2019,29704
6/22/2019,27802
6/22/2019,18000
6/22/2019,22144
6/23/2019,24000
6/23/2019,29500
6/23/2019,28100
6/23/2019,22000
6/23/2019,28500
6/24/2019,27500
6/24/2019,38093
6/24/2019,27500
6/24/2019,18000
6/24/2019,29879
6/24/2019,25000
6/24/2019,22000
6/25/2019,31197
6/25/2019,26000
6/25/2019,30651
6/25/2019,32558
6/25/2019,30163
6/25/2019,41931
6/25/2019,24000
6/26/2019,18000
6/26/2019,28500
6/26/2019,29500
6/26/2019,30534
6/26/2019,29500
6/26/2019,22000
6/26/2019,30389
6/26/2019,28300
6/27/2019,30835
6/27/2019,29704
6/27/2019,32221
6/27/2019,18000
6/27/2019,28800
6/27/2019,22000
6/28/2019,22000
6/28/2019,33220
6/28/2019,26500
6/28/2019,25200
6/28/2019,26000
6/28/2019,28481
6/28/2019,24000
6/28/2019,18000
6/29/2019,26000
6/29/2019,18000
6/29/2019,22000
6/29/2019,29500
6/29/2019,27818
6/29/2019,28100
6/29/2019,24500
6/29/2019,25000
6/29/2019,22000
6/30/2019,28825
6/30/2019,29500
6/30/2019,34120
6/30/2019,30050
6/30/2019,38365
6/30/2019,29500
6/30/2019,27500
6/30/2019,60977
6/30/2019,29500
7/1/2019,18000
7/1/2019,29500
7/1/2019,24000
7/1/2019,26000
7/1/2019,26328
7/2/2019,22000
7/2/2019,33075
7/2/2019,27176
7/2/2019,22000
7/2/2019,18000
7/2/2019,27900
7/3/2019,22000
7/3/2019,26500
7/3/2019,34091
7/3/2019,34677
7/3/2019,29500
7/3/2019,18000
7/4/2019,28800
7/4/2019,29500
7/4/2019,28500
7/4/2019,19825
7/5/2019,28300
7/5/2019,27500
7/5/2019,18000
7/5/2019,28500
7/5/2019,29001
7/5/2019,24835
7/5/2019,27500
7/5/2019,26000
7/5/2019,29500
7/5/2019,22000
7/5/2019,26000
7/5/2019,29500
7/6/2019,29500
7/6/2019,24000
7/6/2019,22000
7/6/2019,33809
7/6/2019,25888
7/6/2019,18000
7/7/2019,25000
7/7/2019,26500
7/7/2019,63219
7/7/2019,27900
7/7/2019,25023
7/7/2019,29500
7/7/2019,18000
7/8/2019,30901
7/8/2019,10474
7/8/2019,34330
7/8/2019,67025
7/8/2019,22000
7/8/2019,29704
7/9/2019,29500
7/9/2019,22000
7/9/2019,30801
7/9/2019,26500
7/10/2019,28500
7/10/2019,29762
7/10/2019,29500
7/10/2019,26000
7/10/2019,18000
7/10/2019,29500
7/10/2019,29924
7/10/2019,29500
7/11/2019,24633
7/11/2019,28767
7/11/2019,22000
7/11/2019,27500
7/11/2019,27875
7/11/2019,35419
7/11/2019,29500
7/11/2019,18000
7/12/2019,28471
7/12/2019,25000
7/12/2019,32752
7/13/2019,22000
7/13/2019,18000
7/13/2019,29704
7/13/2019,28152
7/13/2019,29500
7/14/2019,26500
7/14/2019,29500
7/14/2019,20026
7/14/2019,22000
7/14/2019,26000
7/14/2019,18000
7/14/2019,18000
7/14/2019,27500
7/14/2019,25200
7/14/2019,22000
7/14/2019,28100
7/15/2019,27609
7/15/2019,30350
7/15/2019,29500
7/15/2019,25000
7/16/2019,29157
7/16/2019,18000
7/16/2019,28500
7/16/2019,28300
7/16/2019,26000
7/16/2019,28500
7/16/2019,30203
7/17/2019,29767
7/17/2019,24729
7/17/2019,22000
7/17/2019,26500
7/17/2019,27900
7/17/2019,18000
7/18/2019,22000
7/18/2019,29500
7/18/2019,29500
7/18/2019,28500
7/18/2019,29273
7/19/2019,24000
7/19/2019,22000
7/19/2019,25000
7/19/2019,18000
7/19/2019,29500
7/19/2019,26000
7/19/2019,26007
7/20/2019,29924
7/20/2019,66142
7/20/2019,28100
7/20/2019,32206
7/20/2019,32404
7/20/2019,24817
7/20/2019,27500
7/20/2019,30405
7/20/2019,30872
7/20/2019,27500
7/21/2019,29500
7/21/2019,29500
7/21/2019,18000
7/21/2019,22000
7/21/2019,18000
7/21/2019,28300
7/21/2019,24969
7/21/2019,26000
7/22/2019,22000
7/22/2019,25000
7/22/2019,28800
7/22/2019,22000
7/22/2019,26928
7/22/2019,29438
7/22/2019,29500
7/22/2019,17991
7/23/2019,26500
7/23/2019,29500
7/23/2019,30203
7/23/2019,27500
7/23/2019,22000
7/23/2019,28500
7/23/2019,18000
7/23/2019,28500
7/23/2019,30926
7/23/2019,30676
7/24/2019,22000
7/24/2019,28885
7/24/2019,22000
7/24/2019,27351
7/24/2019,22000
7/25/2019,28742
7/25/2019,27500
7/25/2019,25000
7/25/2019,29500
7/25/2019,29500
7/25/2019,28500
7/26/2019,28256
7/26/2019,29500
7/26/2019,26000
7/26/2019,24667
7/26/2019,22000
7/26/2019,41043
7/26/2019,29500
7/27/2019,66345
7/27/2019,33668
7/27/2019,22000
7/27/2019,29704
7/28/2019,26500
7/28/2019,25000
7/28/2019,18000
7/28/2019,22000
7/28/2019,28928
7/29/2019,28800
7/29/2019,27500
7/29/2019,27500
7/29/2019,29500
7/29/2019,24849
7/29/2019,28681
7/29/2019,24000
7/30/2019,29224
7/30/2019,25200
7/30/2019,27900
7/30/2019,29861
7/30/2019,30350
7/30/2019,30223
7/30/2019,26000
7/31/2019,29500
7/31/2019,29500
7/31/2019,26500
7/31/2019,28100
7/31/2019,30788
7/31/2019,18000
7/31/2019,32647
7/31/2019,25000
8/1/2019,29704
8/1/2019,22000
8/1/2019,29500
8/1/2019,26000
8/2/2019,28904
8/2/2019,27500
8/2/2019,28300
8/2/2019,28500
8/2/2019,34009
8/2/2019,51562
8/2/2019,28586
8/2/2019,18000
8/2/2019,26000
8/3/2019,27500
8/3/2019,62599
8/3/2019,29827
8/3/2019,36104
8/4/2019,28667
8/4/2019,24657
8/4/2019,24000
8/4/2019,29500
8/4/2019,18000
8/5/2019,29500
8/5/2019,29500
8/5/2019,26500
8/5/2019,22000
8/5/2019,18000
8/5/2019,26000
8/5/2019,29500
8/5/2019,25000
8/5/2019,22000
8/6/2019,28500
8/6/2019,27500
8/6/2019,29500
8/6/2019,26166
8/6/2019,28953
8/7/2019,28300
8/7/2019,28100
8/7/2019,31200
8/7/2019,22000
8/7/2019,21824
8/7/2019,41372
8/7/2019,28155
8/7/2019,25000
8/7/2019,26000
8/8/2019,29500
8/8/2019,22000
8/8/2019,29500
8/8/2019,22000
8/8/2019,30713
8/8/2019,22000
8/9/2019,27500
8/9/2019,27900
8/9/2019,28778
8/9/2019,18000
8/9/2019,26500
8/9/2019,24000
8/9/2019,24689
8/10/2019,27500
8/10/2019,29500
8/10/2019,29500
8/10/2019,27570
8/10/2019,26000
8/10/2019,36130
8/10/2019,33805
8/11/2019,29500
8/11/2019,28500
8/11/2019,33304
8/11/2019,30333
8/11/2019,30279
8/12/2019,29500
8/12/2019,25000
8/12/2019,29704
8/12/2019,18000
8/13/2019,27900
8/13/2019,29500
8/13/2019,26500
8/13/2019,22000
8/14/2019,28800
8/14/2019,29500
8/14/2019,18000
8/14/2019,25200
8/14/2019,30567
8/14/2019,27086
8/15/2019,28500
8/15/2019,29500
8/15/2019,29500
8/15/2019,41067
8/15/2019,26067
8/15/2019,33403
8/15/2019,22000
8/15/2019,24648
8/16/2019,25000
8/16/2019,28344
8/16/2019,67150
8/16/2019,34443
8/16/2019,26000
8/17/2019,22000
8/17/2019,27500
8/17/2019,27500
8/17/2019,27900
8/17/2019,29500
8/17/2019,25052
8/17/2019,18000
8/18/2019,26500
8/18/2019,22000
8/18/2019,29500
8/18/2019,29500
8/18/2019,29704
8/18/2019,20027
8/19/2019,29852
8/19/2019,30417
8/19/2019,26000
8/19/2019,28300
8/19/2019,25000
8/19/2019,18000
8/19/2019,33619
8/20/2019,29650
8/20/2019,18000
8/20/2019,24802
8/20/2019,28434
8/21/2019,18000
8/21/2019,11609
8/22/2019,29338
8/22/2019,28100
8/22/2019,22000
8/22/2019,29500
8/22/2019,29500
8/22/2019,26500
8/22/2019,28521
8/22/2019,18000
8/22/2019,24000
8/23/2019,28678
8/23/2019,28500
8/23/2019,22000
8/23/2019,29500
8/23/2019,29802
8/23/2019,30921
8/23/2019,22000
8/24/2019,34333
8/24/2019,25000
8/24/2019,18000
8/24/2019,29650
8/24/2019,28500
8/24/2019,28800
8/24/2019,26000
8/24/2019,66361
8/24/2019,28761
8/24/2019,39922
8/24/2019,27007
8/25/2019,22000
8/25/2019,27500
8/25/2019,28300
8/25/2019,18000
8/25/2019,30177
8/25/2019,29500
8/25/2019,32004
8/26/2019,22000
8/26/2019,27527
8/26/2019,28100
8/26/2019,29500
8/26/2019,30067
8/27/2019,26500
8/27/2019,25000
8/27/2019,29500
8/27/2019,29500
8/27/2019,22115
8/27/2019,30816
8/27/2019,26000
8/28/2019,18000
8/28/2019,18000
8/29/2019,29500
8/29/2019,29500
8/29/2019,22000
8/29/2019,27500
8/29/2019,29500
8/29/2019,27763
8/29/2019,18000
8/30/2019,24000
8/30/2019,27500
8/30/2019,25243
8/30/2019,27900
8/30/2019,25200
8/30/2019,41535
8/31/2019,25949
8/31/2019,29704
8/31/2019,26000
8/31/2019,62525
8/31/2019,30657
8/31/2019,18000
8/31/2019,28261
9/1/2019,29500
9/1/2019,29500
9/1/2019,28500
9/1/2019,38351
9/1/2019,29500
9/1/2019,29500
9/2/2019,22000
9/2/2019,25000
9/2/2019,26500
9/2/2019,28500
9/2/2019,29908
9/2/2019,18000
9/2/2019,29494
9/3/2019,18000
9/3/2019,28485
9/3/2019,29500
9/3/2019,29500
9/3/2019,24602
9/3/2019,18000
9/4/2019,33543
9/4/2019,22000
9/4/2019,22000
9/4/2019,26000
9/5/2019,29500
9/5/2019,27900
9/5/2019,29704
9/5/2019,25000
9/5/2019,22000
9/5/2019,67275
9/5/2019,18000
9/5/2019,27500
9/5/2019,25179
9/5/2019,29650
9/5/2019,28644
9/5/2019,29500
9/6/2019,24000
9/6/2019,28300
9/6/2019,28500
9/6/2019,27500
9/6/2019,22000
9/6/2019,22000
9/6/2019,28826
9/7/2019,29500
9/7/2019,18000
9/7/2019,40409
9/7/2019,31612
9/7/2019,24000
9/8/2019,30943
9/8/2019,22000
9/8/2019,26000
9/8/2019,32816
9/8/2019,29500
9/8/2019,36288
9/8/2019,29500
9/8/2019,25000
9/9/2019,26500
9/9/2019,30191
9/9/2019,22285
9/9/2019,26400
9/9/2019,29500
9/10/2019,29500
9/10/2019,28100
9/10/2019,34455
9/10/2019,29500
9/10/2019,32984
9/10/2019,29339
9/10/2019,24672
9/10/2019,26000
9/11/2019,29650
9/12/2019,25000
9/12/2019,28300
9/12/2019,27900
9/12/2019,29500
9/12/2019,18000
9/12/2019,26000
9/12/2019,22000
9/12/2019,20005
9/12/2019,30850
9/12/2019,67059
9/13/2019,30403
9/13/2019,29500
9/13/2019,28500
9/13/2019,22000
9/13/2019,27535
9/14/2019,39169
9/14/2019,28800
9/14/2019,29500
9/14/2019,26500
9/14/2019,24518
9/14/2019,27736
9/14/2019,28500
9/14/2019,22000
9/14/2019,28394
9/14/2019,25200
9/14/2019,24000
9/14/2019,29045
9/14/2019,28850
9/15/2019,28100
9/15/2019,22000
9/15/2019,36589
9/15/2019,29500
9/15/2019,18000
9/15/2019,22000
9/15/2019,34557
9/16/2019,29500
9/16/2019,26000
9/16/2019,27500
9/16/2019,63270
9/16/2019,18000
9/16/2019,26500
9/16/2019,29704
9/16/2019,24611
9/17/2019,22000
9/17/2019,25000
9/17/2019,18000
9/18/2019,22000
9/18/2019,27500
9/18/2019,22000
9/18/2019,24000
9/18/2019,26000
9/18/2019,28704
9/19/2019,30402
9/19/2019,25000
9/19/2019,27900
9/19/2019,18000
9/20/2019,29500
9/20/2019,28379
9/20/2019,22261
9/21/2019,18000
9/21/2019,22000
9/21/2019,29704
9/21/2019,29500
9/21/2019,28500
9/21/2019,22000
9/21/2019,27071
9/21/2019,26502
9/21/2019,27500
9/22/2019,27900
9/22/2019,30095
9/22/2019,29500
9/22/2019,25000
9/22/2019,31011
9/22/2019,18000
9/22/2019,22000
9/23/2019,32248
9/23/2019,27029
9/23/2019,28500
9/23/2019,26500
9/23/2019,38908
9/24/2019,29500
9/24/2019,29500
9/24/2019,27500
9/24/2019,18000
9/24/2019,18516
9/24/2019,24000
9/25/2019,29650
9/25/2019,29500
9/25/2019,28300
9/25/2019,29500
9/25/2019,28100
9/25/2019,28800
9/25/2019,22000
9/25/2019,28745
9/25/2019,29926
9/25/2019,26303
9/26/2019,10021
9/26/2019,27500
9/26/2019,27900
9/26/2019,36648
9/26/2019,26895
9/26/2019,26000
9/27/2019,29500
9/27/2019,22000
9/27/2019,28852
9/27/2019,24846
9/28/2019,30014
9/28/2019,29500
9/28/2019,22000
9/28/2019,18000
9/28/2019,30775
9/29/2019,29500
9/29/2019,22000
9/29/2019,25000
9/29/2019,29500
9/29/2019,27006
9/29/2019,24000
9/29/2019,26500
9/30/2019,29500
9/30/2019,30390
9/30/2019,27500
10/1/2019,29650
10/1/2019,28500
10/1/2019,29704
10/1/2019,25200
10/2/2019,28556
10/2/2019,26028
10/2/2019,28300
10/2/2019,29500
10/2/2019,27115
10/2/2019,33889
10/2/2019,26000
10/2/2019,22000
10/3/2019,18000
10/3/2019,28100
10/3/2019,29500
10/3/2019,29500
10/4/2019,27500
10/5/2019,28689
10/5/2019,38759
10/5/2019,27500
10/5/2019,28500
10/5/2019,28800
10/5/2019,22000
10/5/2019,18000
10/5/2019,27908
10/6/2019,18000
10/6/2019,30604
10/6/2019,24000
10/6/2019,26893
10/6/2019,22000
10/6/2019,27500
10/6/2019,27473
10/6/2019,30987
10/7/2019,32648
10/7/2019,29500
10/7/2019,30402
10/7/2019,36240
10/7/2019,31002
10/7/2019,26000
10/8/2019,28500
10/8/2019,29500
10/8/2019,29500
10/8/2019,18000
10/8/2019,29704
10/8/2019,29500
10/8/2019,23167
10/9/2019,25000
10/9/2019,22000
10/9/2019,26500
10/9/2019,27900
10/9/2019,27500
10/9/2019,26000
10/9/2019,22103
10/9/2019,28243
10/9/2019,28933
10/9/2019,18000
10/10/2019,22000
10/10/2019,29774
10/10/2019,29500
10/10/2019,25260
10/10/2019,61937
10/10/2019,26000
10/10/2019,27500
10/11/2019,25075
10/11/2019,29500
10/11/2019,27500
10/11/2019,18000
10/11/2019,28500
10/12/2019,24000
10/12/2019,29650
10/12/2019,38141
10/12/2019,25000
10/12/2019,18000
10/12/2019,26500
10/13/2019,29500
10/13/2019,28300
10/13/2019,29500
10/13/2019,23734
10/13/2019,26000
10/13/2019,29015
10/13/2019,27500
10/13/2019,29500
10/14/2019,29500
10/14/2019,27900
10/14/2019,28800
10/14/2019,26616
10/14/2019,24641
10/14/2019,27103
10/15/2019,30497
10/15/2019,22000
10/15/2019,18000
10/15/2019,25579
10/15/2019,26076
10/15/2019,28500
10/16/2019,29500
10/16/2019,24000
10/16/2019,18000
10/17/2019,29500
10/17/2019,22842
10/17/2019,26000
10/17/2019,25000
10/18/2019,22000
10/18/2019,29500
10/18/2019,28500
10/18/2019,29650
10/18/2019,29527
10/18/2019,26540
10/18/2019,30082
10/18/2019,31800
10/19/2019,27500
10/19/2019,29704
10/19/2019,27500
10/19/2019,30467
10/19/2019,30973
10/19/2019,25075
10/19/2019,22000
10/19/2019,18000
10/19/2019,28500
10/19/2019,22000
10/20/2019,29091
10/20/2019,22000
10/20/2019,26500
10/20/2019,66624
10/20/2019,25000
10/20/2019,18000
10/21/2019,22000
10/21/2019,29500
10/21/2019,22000
10/21/2019,22000
10/21/2019,25864
10/22/2019,27184
10/22/2019,22000
10/22/2019,62100
10/22/2019,29200
10/22/2019,23784
10/23/2019,24000
10/23/2019,25000
10/24/2019,28215
10/24/2019,27500
10/24/2019,28300
10/24/2019,28100
10/24/2019,27900
10/24/2019,38999
10/24/2019,27072
10/24/2019,29500
10/24/2019,29500
10/25/2019,31746
10/25/2019,27500
10/25/2019,22000
10/25/2019,29500
10/25/2019,29500
10/25/2019,33251
10/25/2019,28157
10/26/2019,22000
10/26/2019,26500
10/26/2019,29956
10/26/2019,24622
10/27/2019,25000
10/27/2019,27025
10/27/2019,25200
10/27/2019,18000
10/27/2019,28500
10/28/2019,28800
10/28/2019,24523
10/28/2019,26005
10/28/2019,28948
10/28/2019,25000
10/28/2019,26024
10/28/2019,30380
10/29/2019,27500
10/29/2019,28100
10/29/2019,29500
10/29/2019,18000
10/29/2019,28756
10/29/2019,30364
10/30/2019,29500
10/30/2019,29704
10/30/2019,28300
10/30/2019,26091
10/31/2019,18000
10/31/2019,27500
10/31/2019,27900
10/31/2019,29650
10/31/2019,27471
10/31/2019,27982
10/31/2019,25000
11/1/2019,26500
11/1/2019,24000
11/1/2019,22000
11/1/2019,19016
11/2/2019,29500
11/2/2019,28969
11/2/2019,29500
11/2/2019,29500
11/2/2019,18000
11/2/2019,29885
11/2/2019,28500
11/2/2019,22000
11/2/2019,36243
11/3/2019,30205
11/3/2019,24000
11/3/2019,22000
11/3/2019,29500
11/3/2019,40583
11/4/2019,18000
11/4/2019,27500
11/4/2019,29051
11/4/2019,28500
11/4/2019,29500
11/5/2019,28433
11/5/2019,26177
11/5/2019,29500
11/5/2019,25000
11/5/2019,29500
11/5/2019,30006
11/5/2019,33024
11/5/2019,18000
11/6/2019,22000
11/6/2019,27900
11/6/2019,18000
11/6/2019,27500
11/6/2019,29650
11/6/2019,22000
11/6/2019,22000
11/7/2019,28800
11/7/2019,29704
11/7/2019,15353
11/7/2019,28351
11/7/2019,18000
11/7/2019,29500
11/8/2019,28228
11/8/2019,22000
11/8/2019,24000
11/9/2019,29500
11/9/2019,26500
11/9/2019,66320
11/9/2019,27500
11/9/2019,29500
11/9/2019,18000
11/10/2019,25000
11/10/2019,28500
11/10/2019,28550
11/11/2019,29500
11/11/2019,22000
11/11/2019,28993
11/11/2019,25104
11/11/2019,25273
11/11/2019,25200
11/12/2019,18000
11/12/2019,23978
11/12/2019,27500
11/12/2019,29500
11/12/2019,22000
11/12/2019,28100
11/12/2019,26500
11/12/2019,36381
11/12/2019,44282
11/12/2019,27209
11/13/2019,28300
11/13/2019,29650
11/13/2019,29500
11/13/2019,29500
11/13/2019,34521
11/13/2019,30679
11/13/2019,30439
11/13/2019,18000
11/14/2019,26641
11/14/2019,27500
11/14/2019,25000
11/14/2019,28500
11/14/2019,28048
11/14/2019,22000
11/14/2019,22000
11/15/2019,22000
11/15/2019,29500
11/15/2019,16360
11/15/2019,26500
11/15/2019,26136
11/15/2019,29131
11/16/2019,29500
11/16/2019,27900
11/16/2019,22000
11/16/2019,29500
11/17/2019,25764
11/17/2019,39054
11/18/2019,29500
11/18/2019,28800
11/18/2019,29500
11/18/2019,27500
11/18/2019,18000
11/18/2019,25000
11/19/2019,29500
11/19/2019,28300
11/19/2019,22000
11/19/2019,30063
11/19/2019,21680
11/19/2019,26500
11/19/2019,29704
11/19/2019,31005
11/19/2019,18000
11/19/2019,27034
11/20/2019,29650
11/20/2019,28500
11/20/2019,25929
11/20/2019,22000
11/20/2019,36223
11/20/2019,29500
11/20/2019,61119
11/20/2019,64694
11/20/2019,22000
11/20/2019,26824
11/21/2019,30574
11/21/2019,27500
11/21/2019,28161
11/21/2019,20020
11/21/2019,28500
11/21/2019,29500
11/22/2019,30511
11/22/2019,27500
11/22/2019,25000
11/23/2019,18000
11/23/2019,22000
11/23/2019,22000
11/23/2019,28948
11/23/2019,24000
11/23/2019,29500
11/24/2019,22000
11/24/2019,27900
11/24/2019,27500
11/24/2019,18000
11/24/2019,26226
11/24/2019,29500
11/25/2019,30311
11/25/2019,29500
11/25/2019,26626
11/25/2019,27820
11/25/2019,27941
11/25/2019,29500
11/26/2019,22000
11/26/2019,18000
11/26/2019,22000
11/26/2019,29500
11/26/2019,40360
11/26/2019,22000
11/26/2019,27285
11/26/2019,25000
11/26/2019,26500
11/27/2019,25200
11/27/2019,18000
11/27/2019,24666
11/28/2019,33499
11/28/2019,24000
11/28/2019,24639
11/28/2019,22000
11/28/2019,36060
11/28/2019,22000
11/28/2019,18000
11/29/2019,28485
11/29/2019,27500
11/29/2019,27500
11/29/2019,33009
11/29/2019,28100
11/30/2019,18000
11/30/2019,29500
11/30/2019,28800
11/30/2019,28500
11/30/2019,29650
11/30/2019,20049
11/30/2019,26500
12/1/2019,28500
12/1/2019,22000
12/1/2019,60152
12/1/2019,29500
12/2/2019,27500
12/2/2019,38157
12/2/2019,22000
12/2/2019,29500
12/3/2019,27900
12/3/2019,28300
12/3/2019,18000
12/3/2019,24000
12/3/2019,28121
12/3/2019,28217
12/4/2019,27500
12/4/2019,29500
12/4/2019,22000
12/4/2019,28100
12/4/2019,26500
12/4/2019,29500
12/4/2019,30038
12/4/2019,28500
12/4/2019,25546
12/4/2019,22000
12/4/2019,29500
12/5/2019,29500
12/5/2019,18000
12/5/2019,36193
12/5/2019,22000
12/6/2019,30130
12/6/2019,29500
12/6/2019,22000
12/6/2019,24778
12/6/2019,18000
12/7/2019,24000
12/7/2019,28500
12/7/2019,20002
12/7/2019,22000
12/7/2019,27500
12/7/2019,33640
12/8/2019,18000
12/8/2019,29500
12/8/2019,29500
12/8/2019,24765
12/8/2019,28500
12/9/2019,29704
12/9/2019,29500
12/9/2019,25000
12/9/2019,29500
12/9/2019,26500
12/9/2019,27566
12/10/2019,24000
12/10/2019,29500
12/10/2019,27500
12/10/2019,22000
12/10/2019,20041
12/10/2019,26757
12/11/2019,38139
12/11/2019,27500
12/11/2019,27900
12/11/2019,28400
12/11/2019,27265
12/12/2019,24953
12/12/2019,33173
12/12/2019,22000
12/13/2019,18000
12/13/2019,29500
12/13/2019,29500
12/13/2019,25000
12/13/2019,28800
12/13/2019,26500
